alnpos	freqnongap	info(bits)	ref_nt	info_rolling	freqnongap_rolling
1336	1.0	2.0	1336	1.3481825104761904	0.9587301585714285
1337	0.6	2.0	1337	1.3674416095238096	0.9587301585714285
1338	0.93333333	1.0	1338	1.3748424942857145	0.9587301585714285
1339	0.93333333	0.708308	1339	1.3913417085714286	0.9587301585714285
1340	1.0	2.0	1340	1.3607020757142858	0.9587301585714285
1341	1.0	1.64664066	1341	1.3607020757142858	0.9587301585714285
1342	0.93333333	1.40832722	1342	1.3901111828571429	0.9587301585714285
1343	0.86666667	1.00873574	1343	1.400261190952381	0.9587301585714285
1344	0.86666667	0.68567951	1344	1.3837619766666667	0.9587301585714285
1345	1.0	1.02904941	1345	1.354494418095238	0.9587301585714285
1346	1.0	1.43349049	1346	1.344091894761905	0.9587301585714285
1347	1.0	1.43349049	1347	1.300363521904762	0.9587301585714285
1348	1.0	1.43349049	1348	1.2835368866666668	0.9777777776190475
1349	1.0	1.64664066	1349	1.2725388123809525	0.9809523809523808
1350	1.0	1.00320837	1350	1.2942079199999998	0.9841269842857142
1351	1.0	1.64664066	1351	1.2672312766666667	0.9841269842857142
1352	1.0	1.64664066	1352	1.2345855023809524	0.9841269842857142
1353	1.0	1.64664066	1353	1.1946902395238095	0.9873015876190475
1354	1.0	1.30015716	1354	1.2242155695238095	0.9904761904761903
1355	1.0	0.46708544	1355	1.25347641	0.9968253966666667
1356	1.0	1.08170417	1356	1.2997121523809523	0.9936507933333333
1357	1.0	1.08170417	1357	1.2790697480952382	0.952380951904762
1358	1.0	1.64664066	1358	1.258427343809524	0.9111111104761905
1359	1.0	0.76904044	1359	1.2854039871428573	0.8952380947619047
1360	1.0	1.16335926	1360	1.3022306223809526	0.8793650790476191
1361	1.0	1.43349049	1361	1.3496968904761903	0.8793650790476191
1362	1.0	0.9610794	1362	1.3496968904761903	0.8793650790476191
1363	1.0	0.5705267	1363	1.3665235257142858	0.8793650790476191
1364	0.93333333	1.62876767	1364	1.3178606671428572	0.8793650790476191
1365	1.0	1.30015716	1365	1.3343598814285715	0.8793650790476191
1366	0.93333333	2.0	1366	1.3356499509523811	0.8793650790476191
1367	0.13333333	1.0	1367	1.3317592761904762	0.8380952376190477
1368	0.13333333	1.0	1368	1.3278686014285714	0.7968253961904762
1369	0.66666667	2.0	1369	1.3446952366666667	0.7555555547619047
1370	0.66666667	2.0	1370	1.355693310952381	0.7142857133333333
1371	1.0	2.0	1371	1.3479142985714287	0.6730158719047619
1372	1.0	1.64664066	1372	1.374890941904762	0.6730158719047619
1373	1.0	2.0	1373	1.363748799047619	0.6730158719047619
1374	1.0	0.62472063	1374	1.4318189561904762	0.6730158719047619
1375	1.0	1.64664066	1375	1.4161708366666668	0.6761904752380952
1376	1.0	0.4941769	1376	1.4494966861904761	0.6761904752380952
1377	0.13333333	1.0	1377	1.422520042857143	0.6793650785714286
1378	0.13333333	1.0	1378	1.4431624471428572	0.72063492
1379	0.13333333	2.0	1379	1.4739548595238094	0.7619047614285714
1380	0.13333333	1.0	1380	1.44062901	0.7777777771428572
1381	0.13333333	1.0	1381	1.3975058071428572	0.7936507928571428
1382	1.0	2.0	1382	1.3537774342857143	0.7936507928571428
1383	1.0	0.7270944	1383	1.3537774342857145	0.7936507928571428
1384	1.0	2.0	1384	1.3537774342857145	0.7936507928571428
1385	1.0	1.30015716	1385	1.3859410785714286	0.7936507928571428
1386	1.0	2.0	1386	1.3859410785714286	0.7936507928571428
1387	1.0	1.43349049	1387	1.3990298185714285	0.7936507928571428
1388	1.0	1.43349049	1388	1.4196722228571428	0.8349206342857143
1389	1.0	1.64664066	1389	1.440314627142857	0.8761904757142858
1390	1.0	1.30015716	1390	1.3940788847619048	0.917460317142857
1391	1.0	1.09441274	1391	1.4416979323809525	0.9587301585714285
1392	1.0	1.08170417	1392	1.4455886071428572	1.0
1393	1.0	1.64664066	1393	1.428761971904762	1.0
1394	1.0	2.0	1394	1.4893765242857144	1.0
1395	1.0	1.30015716	1395	1.4549989961904763	0.9841269842857143
1396	1.0	1.64664066	1396	1.488324845714286	0.980952380952381
1397	1.0	0.76904044	1397	1.4533472304761905	0.9777777776190477
1398	1.0	1.43349049	1398	1.4634972385714287	0.9777777776190477
1399	1.0	1.43349049	1399	1.456096353809524	0.9777777776190477
1400	1.0	1.02904941	1400	1.456096353809524	0.9777777776190477
1401	1.0	2.0	1401	1.472595568095238	0.9777777776190477
1402	1.0	1.08170417	1402	1.4551042185714285	0.9777777776190477
1403	1.0	1.64664066	1403	1.4321858661904763	0.9777777776190477
1404	1.0	2.0	1404	1.4052841285714286	0.9777777776190477
1405	0.66666667	1.27807191	1405	1.3654440933333334	0.9777777776190477
1406	0.93333333	2.0	1406	1.3525342004761907	0.9777777776190477
1407	0.93333333	1.26547008	1407	1.3525342004761907	0.9777777776190477
1408	1.0	1.64664066	1408	1.3767737942857143	0.9777777776190477
1409	1.0	1.27807191	1409	1.3400233457142856	0.9777777776190477
1410	1.0	1.64664066	1410	1.3501733538095237	0.9777777776190477
1411	1.0	1.64664066	1411	1.335794543809524	0.9777777776190477
1412	1.0	0.7270944	1412	1.2883282757142858	0.9777777776190477
1413	1.0	0.60041877	1413	1.2703548485714284	0.9714285714285713
1414	1.0	1.08170417	1414	1.269503753809524	0.968253968095238
1415	1.0	1.16335926	1415	1.198845100952381	0.9650793647619047
1416	1.0	1.02904941	1416	1.1690041576190477	0.9682539676190475
1417	1.0	1.64664066	1417	1.1492985933333333	0.9619047614285714
1418	1.0	1.27807191	1418	1.1509503590476189	0.9650793647619047
1419	1.0	0.66173107	1419	1.1509503590476189	0.9650793647619047
1420	1.0	1.64664066	1420	1.1583512438095238	0.9650793647619047
1421	1.0	0.7270944	1421	1.175177879047619	0.9650793647619047
1422	1.0	1.00320837	1422	1.1418625342857145	0.9650793647619047
1423	0.86666667	0.7042622	1423	1.1593538838095239	0.9650793647619047
1424	0.93333333	1.62876767	1424	1.178534340952381	0.9650793647619047
1425	0.93333333	0.51616829	1425	1.1721207338095236	0.9650793647619047
1426	0.73333333	0.6514121	1426	1.1721207338095236	0.9650793647619047
1427	0.8	1.58618315	1427	1.1682144961904761	0.9650793647619047
1428	1.0	1.30015716	1428	1.1183944061904763	0.9650793647619047
1429	1.0	1.64664066	1429	1.0679177885714286	0.9650793647619047
1430	1.0	1.43349049	1430	1.1148182452380955	0.9650793647619047
1431	1.0	2.0	1431	1.098319030952381	0.9650793647619047
1432	1.0	0.94701842	1432	1.1412558533333335	0.9619047614285714
1433	1.0	1.09441274	1433	1.1710443914285715	0.958730158095238
1434	1.0	1.00320837	1434	1.2045712971428573	0.961904760952381
1435	1.0	0.94701842	1435	1.1927546371428572	0.9587301580952382
1436	1.0	1.16335926	1436	1.2634132900000001	0.9555555552380953
1437	1.0	0.94701842	1437	1.2659299614285713	0.9619047619047618
1438	1.0	0.60041877	1438	1.2856355257142857	0.9650793652380952
1439	1.0	0.21806294	1439	1.273188203809524	0.958730159047619
1440	1.0	1.64664066	1440	1.2900148390476192	0.9523809528571429
1441	1.0	1.30015716	1441	1.2820138671428571	0.9492063495238096
1442	0.93333333	1.62876767	1442	1.215367141904762	0.9492063495238096
1443	0.93333333	1.62876767	1443	1.2042380423809524	0.9492063495238096
1444	0.93333333	1.40832722	1444	1.160110630952381	0.9492063495238096
1445	0.86666667	1.38061781	1445	1.1907502638095238	0.9492063495238096
1446	0.86666667	2.0	1446	1.2408922438095238	0.9492063495238096
1447	0.86666667	0.7042622	1447	1.2474064295238096	0.9492063495238096
1448	0.86666667	2.0	1448	1.2538200366666667	0.9492063495238096
1449	0.86666667	1.0387634	1449	1.26184964	0.9492063495238096
1450	0.86666667	2.0	1450	1.3123262576190478	0.9492063495238096
1451	0.93333333	1.26547008	1451	1.2649344214285714	0.9365079366666665
1452	1.0	0.60041877	1452	1.298260270952381	0.9365079366666665
1453	1.0	0.71330733	1453	1.2991113657142856	0.9396825400000001
1454	1.0	0.1677371	1454	1.2824115676190477	0.9428571433333333
1455	1.0	1.64664066	1455	1.2937598266666666	0.9460317466666668
1456	1.0	2.0	1456	1.3232542166666665	0.9523809528571429
1457	1.0	1.30015716	1457	1.2899283671428572	0.958730159047619
1458	1.0	1.08170417	1458	1.334803531904762	0.9650793652380952
1459	1.0	0.76904044	1459	1.334803531904762	0.9714285714285713
1460	1.0	1.27807191	1460	1.35360006	0.9777777776190475
1461	0.73333333	0.6514121	1461	1.3266234166666666	0.9841269838095237
1462	1.0	2.0	1462	1.3447743966666668	0.9873015871428572
1463	1.0	1.64664066	1463	1.4114211219047619	0.9873015871428572
1464	1.0	1.27807191	1464	1.4726922014285715	0.9873015871428572
1465	1.0	1.64664066	1465	1.5098008357142856	0.9873015871428572
1466	1.0	2.0	1466	1.4653563914285717	0.9873015871428572
1467	1.0	1.30015716	1467	1.4485297561904762	0.9873015871428572
1468	1.0	1.64664066	1468	1.437954268095238	0.9714285714285713
1469	1.0	2.0	1469	1.4593495176190476	0.9555555557142857
1470	1.0	1.43349049	1470	1.4740653019047618	0.93968254
1471	1.0	1.43349049	1471	1.4751169804761903	0.93968254
1472	1.0	1.64664066	1472	1.4647832504761904	0.9523809528571429
1473	1.0	2.0	1473	1.431457400952381	0.9523809528571429
1474	1.0	2.0	1474	1.3765781742857144	0.9523809528571429
1475	1.0	0.94701842	1475	1.36471996	0.9523809528571429
1476	1.0	0.71330733	1476	1.3229294733333334	0.9523809528571429
1477	1.0	1.64664066	1477	1.3061028380952382	0.9523809528571429
1478	0.66666667	1.07807191	1478	1.3226020523809523	0.9523809528571429
1479	0.66666667	1.53100441	1479	1.287247960952381	0.9396825400000001
1480	0.66666667	1.07807191	1480	1.2590730666666667	0.9365079366666668
1481	1.0	1.30015716	1481	1.2527238604761906	0.9365079366666665
1482	1.0	0.43440377	1482	1.2628738685714285	0.9365079366666665
1483	1.0	1.30015716	1483	1.21421101	0.9365079366666665
1484	1.0	0.4941769	1484	1.166744741904762	0.9365079366666665
1485	1.0	1.02904941	1485	1.1061301895238096	0.9365079366666665
1486	1.0	0.76904044	1486	1.1394455342857144	0.9365079366666665
1487	1.0	1.64664066	1487	1.1608765785714286	0.9365079366666665
1488	1.0	1.64664066	1488	1.1507265704761904	0.9365079366666665
1489	0.73333333	0.90420474	1489	1.1946279080952382	0.9523809523809523
1490	0.93333333	1.40832722	1490	1.1825835033333334	0.968253968095238
1491	1.0	1.30015716	1491	1.2096582057142857	0.9841269838095238
1492	1.0	1.64664066	1492	1.216007411904762	0.9841269838095238
1493	1.0	0.62472063	1493	1.257233763809524	0.9841269838095238
1494	1.0	1.00320837	1494	1.257233763809524	0.9841269838095238
1495	1.0	0.7270944	1495	1.285816422857143	0.9841269838095238
1496	1.0	1.64664066	1496	1.2819101852380954	0.9841269838095238
1497	1.0	1.16335926	1497	1.323700671904762	0.9841269838095238
1498	1.0	1.43349049	1498	1.2819101852380954	0.9841269838095238
1499	1.0	2.0	1499	1.2654109709523809	0.9841269838095238
1500	1.0	1.27807191	1500	1.2709312804761905	0.9873015871428572
1501	1.0	1.64664066	1501	1.2604738833333333	0.980952380952381
1502	1.0	1.43349049	1502	1.293799732857143	0.9428571428571428
1503	1.0	1.30015716	1503	1.27624884	0.9428571428571428
1504	1.0	1.30015716	1504	1.2915963538095239	0.9428571428571428
1505	1.0	1.09441274	1505	1.2542084761904762	0.9428571428571428
1506	1.0	0.94701842	1506	1.2646810485714286	0.9428571428571428
1507	1.0	1.64664066	1507	1.2416676485714286	0.9428571428571428
1508	1.0	0.76904044	1508	1.2481818342857143	0.9428571428571428
1509	1.0	1.30015716	1509	1.2583318423809524	0.9428571428571428
1510	0.8	1.02013124	1510	1.231355199047619	0.9428571428571428
1511	0.8	1.18872188	1511	1.2226095242857142	0.9428571428571428
1512	0.2	2.0	1512	1.1788216071428572	0.9428571428571428
1513	1.0	1.27807191	1513	1.1506107014285714	0.9428571428571428
1514	1.0	0.94701842	1514	1.183936550952381	0.9396825395238095
1515	1.0	0.21806294	1515	1.1975568361904763	0.93015873
1516	1.0	0.94701842	1516	1.2125051447619049	0.9269841266666667
1517	1.0	1.16335926	1517	1.2449693947619047	0.9238095233333334
1518	1.0	1.30015716	1518	1.2261010176190477	0.92063492
1519	1.0	1.64664066	1519	1.2378025138095237	0.9174603166666667
1520	1.0	1.43349049	1520	1.2004697104761906	0.9142857133333334
1521	1.0	1.09441274	1521	1.1854236328571428	0.9206349195238095
1522	1.0	0.7270944	1522	1.2063781942857144	0.9269841257142857
1523	1.0	0.84106147	1523	1.1706831819047618	0.9619047604761904
1524	0.93333333	2.0	1524	1.1281878128571428	0.9555555542857141
1525	0.8	1.58618315	1525	1.1325566214285714	0.949206348095238
1526	0.93333333	1.40832722	1526	1.1304467071428572	0.9428571419047619
1527	0.93333333	1.62876767	1527	1.1510942971428573	0.9365079357142857
1528	0.93333333	1.25040474	1528	1.1723036866666667	0.9301587295238095
1529	0.93333333	1.01477186	1529	1.2056295361904763	0.9238095233333332
1530	0.93333333	0.51616829	1530	1.176220429047619	0.9238095233333332
1531	0.93333333	0.70416361	1531	1.176220429047619	0.9238095233333332
1532	0.93333333	1.62876767	1532	1.1604559776190477	0.9238095233333332
1533	0.93333333	1.25040474	1533	1.1466511666666666	0.9238095233333332
1534	0.86666667	0.38566916	1534	1.1516967357142858	0.9238095233333332
1535	0.86666667	1.0387634	1535	1.0910821833333333	0.9269841266666665
1536	0.86666667	0.17375474	1536	1.0441410223809524	0.936507936190476
1537	0.86666667	1.38061781	1537	1.053685270952381	0.9333333333333332
1538	0.86666667	1.60875644	1538	1.034251103809524	0.9301587304761905
1539	0.86666667	2.0	1539	1.0082443161904762	0.9269841276190476
1540	1.0	1.02904941	1540	1.0081872404761905	0.9111111119047618
1541	1.0	1.43349049	1541	1.0478924447619047	0.9047619057142856
1542	1.0	0.76335926	1542	1.04832786	0.9079365090476189
1543	1.0	0.43719337	1543	1.0491789547619048	0.9111111123809523
1544	1.0	0.94701842	1544	1.0680473319047619	0.9142857157142856
1545	1.0	0.7270944	1545	1.1050801938095238	0.9206349219047619
1546	1.0	0.60041877	1546	1.1508533652380952	0.9238095247619048
1547	0.86666667	1.60875644	1547	1.2201396952380952	0.9269841276190476
1548	0.86666667	1.22065016	1548	1.2125221880952382	0.9269841276190476
1549	0.86666667	0.7042622	1549	1.1721575357142857	0.9269841276190476
1550	0.6	1.01357327	1550	1.1131622376190475	0.9269841276190476
1551	0.8	1.34997758	1551	1.0976914852380955	0.9238095242857143
1552	1.0	0.71330733	1552	1.0815449257142857	0.9238095242857143
1553	1.0	1.64664066	1553	1.0941968376190476	0.9238095242857143
1554	1.0	1.64664066	1554	1.1094759138095238	0.9238095242857143
1555	1.0	1.16335926	1555	1.1262920442857143	0.9238095242857143
1556	0.93333333	2.0	1556	1.1535807471428572	0.9238095242857143
1557	0.93333333	1.62876767	1557	1.2202274723809525	0.9238095242857143
1558	0.86666667	1.22065016	1558	1.2055322685714285	0.9301587304761905
1559	0.86666667	0.76109874	1559	1.2082666376190476	0.9365079366666665
1560	0.86666667	0.76109874	1560	1.2699684376190477	0.9428571428571427
1561	0.93333333	0.70416361	1561	1.277101103809524	0.961904761904762
1562	1.0	1.09441274	1562	1.2474399999999999	0.9714285714285713
1563	1.0	1.02904941	1563	1.2655878766666666	0.9714285714285713
1564	1.0	0.75805397	1564	1.1916697947619046	0.949206349047619
1565	1.0	1.30015716	1565	1.1579593766666665	0.9269841266666667
1566	1.0	1.30015716	1566	1.197799411904762	0.8952380947619047
1567	1.0	2.0	1567	1.1791687661904762	0.892063491904762
1568	1.0	1.30015716	1568	1.1095166285714286	0.8888888890476191
1569	1.0	1.27807191	1569	1.1008553542857142	0.888888889047619
1570	1.0	2.0	1570	1.0849267261904763	0.888888889047619
1571	1.0	1.16335926	1571	1.1144276342857142	0.8888888890476191
1572	1.0	0.7270944	1572	1.113547439047619	0.8857142861904763
1573	1.0	1.09441274	1573	1.1566706419047619	0.8761904766666668
1574	0.53333333	0.09436094	1574	1.1832008200000002	0.866666667142857
1575	0.53333333	0.93872188	1575	1.2034511504761904	0.8571428576190475
1576	0.33333333	2.0	1576	1.1978870433333333	0.8476190480952381
1577	0.86666667	1.60875644	1577	1.1562889666666667	0.8412698419047618
1578	0.86666667	0.16607278	1578	1.119468569047619	0.8349206357142857
1579	0.86666667	1.0387634	1579	1.115974020952381	0.8285714295238094
1580	0.86666667	0.42659755	1580	1.1055760271428572	0.8253968261904762
1581	0.86666667	1.38061781	1581	1.0878982971428572	0.8222222228571427
1582	0.86666667	0.68567951	1582	1.0927607171428573	0.8190476195238096
1583	0.8	2.0	1583	1.1533752695238095	0.815873016190476
1584	0.8	1.58618315	1584	1.1964984723809526	0.8126984128571428
1585	0.8	1.18331091	1585	1.2704165542857144	0.8349206352380951
1586	0.8	1.18331091	1586	1.3041269723809523	0.8571428576190475
1587	0.86666667	0.42659755	1587	1.2771503290476192	0.8888888895238095
1588	0.86666667	1.22677165	1588	1.2614034466666668	0.8952380957142856
1589	0.86666667	1.22677165	1589	1.3036679361904764	0.8984126985714285
1590	0.93333333	1.05971404	1590	1.3137460952380953	0.9015873014285715
1591	0.93333333	1.62876767	1591	1.3536924061904763	0.9047619042857142
1592	0.93333333	1.26547008	1592	1.3550119019047617	0.9079365071428571
1593	0.93333333	2.0	1593	1.3699795442857141	0.9111111099999999
1594	0.93333333	2.0	1594	1.335001929047619	0.9174603161904761
1595	1.0	1.64664066	1595	1.272450509047619	0.9238095223809524
1596	1.0	1.64664066	1596	1.2756454533333335	0.9301587285714286
1597	1.0	1.43349049	1597	1.297708774761905	0.939682538095238
1598	1.0	1.27807191	1598	1.372632700952381	0.9460317442857141
1599	0.93333333	1.05362706	1599	1.4094530985714286	0.9523809504761903
1600	0.93333333	1.25040474	1600	1.3986544485714287	0.9174603152380953
1601	0.93333333	1.26547008	1601	1.374069743809524	0.9206349185714287
1602	0.93333333	1.40832722	1602	1.3584216242857141	0.9238095219047621
1603	0.93333333	1.0	1603	1.3502760366666666	0.9269841252380954
1604	0.93333333	1.26547008	1604	1.3232993933333332	0.9301587285714287
1605	0.93333333	0.27260333	1605	1.2801761904761906	0.933333331904762
1606	0.93333333	1.25040474	1606	1.2636769761904763	0.933333331904762
1607	1.0	1.64664066	1607	1.2805036114285715	0.933333331904762
1608	1.0	2.0	1608	1.264357051904762	0.933333331904762
1609	1.0	2.0	1609	1.2819079447619048	0.933333331904762
1610	0.13333333	1.0	1610	1.3101466876190475	0.9365079352380954
1611	1.0	0.54343524	1611	1.3027184971428571	0.9396825385714287
1612	1.0	1.30015716	1612	1.2825085633333333	0.942857141904762
1613	1.0	1.09441274	1613	1.3106834576190476	0.9460317452380954
1614	1.0	1.43349049	1614	1.3583025052380953	0.9492063485714287
1615	1.0	1.09441274	1615	1.3346629985714287	0.952380951904762
1616	1.0	1.30015716	1616	1.37319161	0.9555555552380953
1617	1.0	2.0	1617	1.4088866223809522	0.9587301585714287
1618	1.0	1.09441274	1618	1.4088866223809524	0.9587301585714287
1619	1.0	1.64664066	1619	1.4088866223809524	0.9587301585714287
1620	1.0	1.64664066	1620	1.3920599871428572	0.9587301585714287
1621	1.0	1.09441274	1621	1.4228523995238096	1.0
1622	1.0	0.84106147	1622	1.4922126261904762	1.0
1623	1.0	2.0	1623	1.525538475714286	1.0
1624	1.0	2.0	1624	1.5518350433333334	1.0
1625	1.0	0.76904044	1625	1.5788116866666666	1.0
1626	1.0	1.08170417	1626	1.5886090400000001	1.0
1627	1.0	2.0	1627	1.6219348895238097	1.0
1628	1.0	1.64664066	1628	1.6042571595238095	0.9968253966666667
1629	1.0	2.0	1629	1.61168535	0.9936507933333333
1630	1.0	1.64664066	1630	1.6285119852380954	0.9936507933333333
1631	1.0	1.64664066	1631	1.6285119852380954	0.9936507933333333
1632	1.0	2.0	1632	1.671635188095238	0.9936507933333333
1633	1.0	2.0	1633	1.6998460938095237	0.9936507933333333
1634	1.0	1.64664066	1634	1.6998460938095237	0.9936507933333333
1635	1.0	2.0	1635	1.6830194585714284	0.9936507933333333
1636	1.0	1.30015716	1636	1.7416365804761906	0.9936507933333333
1637	1.0	2.0	1637	1.768538318095238	0.9936507933333333
1638	0.93333333	1.62876767	1638	1.768538318095238	0.9936507933333333
1639	0.93333333	1.25040474	1639	1.7853649533333336	0.9936507933333333
1640	1.0	2.0	1640	1.7352229733333335	0.9936507933333333
1641	1.0	1.64664066	1641	1.7352229733333333	0.9936507933333333
1642	1.0	2.0	1642	1.7520496085714283	0.9936507933333333
1643	1.0	1.43349049	1643	1.7352229733333333	0.9936507933333333
1644	1.0	2.0	1644	1.7018971238095237	0.9936507933333333
1645	1.0	1.64664066	1645	1.718723759047619	0.9936507933333333
1646	1.0	2.0	1646	1.701897123809524	0.9936507933333333
1647	1.0	1.64664066	1647	1.7352229733333333	0.9936507933333333
1648	1.0	2.0	1648	1.7352229733333333	0.9936507933333333
1649	1.0	2.0	1649	1.7529007033333335	0.9968253966666667
1650	1.0	0.94701842	1650	1.7717690804761907	1.0
1651	1.0	1.64664066	1651	1.7549424452380953	1.0
1652	1.0	2.0	1652	1.7549424452380953	1.0
1653	1.0	1.64664066	1653	1.7381158099999998	1.0
1654	1.0	1.30015716	1654	1.7650924533333334	1.0
1655	1.0	2.0	1655	1.7381158100000003	1.0
1656	1.0	1.64664066	1656	1.7549424452380953	1.0
1657	1.0	2.0	1657	1.7549424452380953	1.0
1658	1.0	2.0	1658	1.7717690804761905	1.0
1659	1.0	2.0	1659	1.754942445238095	1.0
1660	1.0	1.64664066	1660	1.754942445238095	1.0
1661	1.0	1.64664066	1661	1.7882577899999998	1.0
1662	1.0	1.64664066	1662	1.8050844252380953	1.0
1663	1.0	1.64664066	1663	1.7882577900000003	1.0
1664	1.0	2.0	1664	1.7882577899999998	1.0
1665	1.0	1.43349049	1665	1.8047570042857144	1.0
1666	1.0	2.0	1666	1.8047570042857144	1.0
1667	1.0	2.0	1667	1.8047570042857144	1.0
1668	1.0	2.0	1668	1.8047570042857144	1.0
1669	1.0	1.64664066	1669	1.8047570042857144	1.0
1670	1.0	2.0	1670	1.8047570042857144	1.0
1671	1.0	1.64664066	1671	1.8215836395238099	1.0
1672	1.0	2.0	1672	1.8384102747619049	1.0
1673	1.0	1.64664066	1673	1.8219110604761906	1.0
1674	1.0	1.64664066	1674	1.8387376957142858	1.0
1675	1.0	1.64664066	1675	1.8219110604761906	1.0
1676	1.0	2.0	1676	1.848887703809524	1.0
1677	1.0	1.64664066	1677	1.848887703809524	1.0
1678	1.0	2.0	1678	1.8320610685714285	1.0
1679	1.0	2.0	1679	1.8320610685714285	1.0
1680	1.0	2.0	1680	1.832061068571429	1.0
1681	1.0	2.0	1681	1.832061068571429	1.0
1682	1.0	2.0	1682	1.848887703809524	1.0
1683	1.0	1.30015716	1683	1.8320610685714285	1.0
1684	1.0	2.0	1684	1.8488877038095235	1.0
1685	1.0	1.64664066	1685	1.848887703809524	1.0
1686	1.0	2.0	1686	1.865714339047619	1.0
1687	1.0	2.0	1687	1.865714339047619	1.0
1688	1.0	1.64664066	1688	1.8825409742857142	1.0
1689	1.0	2.0	1689	1.865714339047619	1.0
1690	1.0	1.64664066	1690	1.865714339047619	1.0
1691	1.0	2.0	1691	1.865714339047619	1.0
1692	1.0	2.0	1692	1.8050997866666667	1.0
1693	1.0	1.64664066	1693	1.7525613385714285	1.0
1694	1.0	2.0	1694	1.7858871880952383	1.0
1695	1.0	1.64664066	1695	1.7858871880952383	1.0
1696	1.0	2.0	1696	1.8027138233333333	1.0
1697	1.0	2.0	1697	1.8027138233333333	1.0
1698	1.0	2.0	1698	1.7858871880952378	1.0
1699	1.0	1.64664066	1699	1.7858871880952383	1.0
1700	1.0	2.0	1700	1.769060552857143	1.0
1701	1.0	2.0	1701	1.7858871880952383	1.0
1702	1.0	0.7270944	1702	1.7858871880952383	1.0
1703	1.0	0.89669259	1703	1.7427639852380952	1.0
1704	1.0	2.0	1704	1.7427639852380954	1.0
1705	1.0	2.0	1705	1.72593735	1.0
1706	1.0	2.0	1706	1.6990356123809522	1.0
1707	1.0	2.0	1707	1.6990356123809522	1.0
1708	1.0	1.64664066	1708	1.6822089771428572	1.0
1709	1.0	1.64664066	1709	1.6552323338095238	1.0
1710	1.0	1.64664066	1710	1.6720589690476189	0.9587301585714285
1711	1.0	2.0	1711	1.6244399214285712	0.917460317142857
1712	1.0	2.0	1712	1.597463278095238	0.917460317142857
1713	1.0	1.09441274	1713	1.641251195238095	0.917460317142857
1714	1.0	1.64664066	1714	1.676963008095238	0.917460317142857
1715	1.0	1.64664066	1715	1.660136372857143	0.917460317142857
1716	1.0	1.08170417	1716	1.6433097376190475	0.917460317142857
1717	1.0	2.0	1717	1.6089322095238094	0.917460317142857
1718	1.0	1.64664066	1718	1.5819555661904763	0.917460317142857
1719	1.0	1.43349049	1719	1.5654563519047617	0.917460317142857
1720	0.13333333	2.0	1720	1.5822829871428572	0.917460317142857
1721	0.13333333	1.0	1721	1.5822829871428572	0.917460317142857
1722	1.0	1.43349049	1722	1.5391597842857145	0.917460317142857
1723	1.0	1.64664066	1723	1.522333149047619	0.917460317142857
1724	1.0	1.64664066	1724	1.5486297166666667	0.917460317142857
1725	1.0	1.64664066	1725	1.5654563519047617	0.917460317142857
1726	1.0	1.64664066	1726	1.5236658652380952	0.917460317142857
1727	1.0	1.27807191	1727	1.5340683885714284	0.917460317142857
1728	1.0	1.43349049	1728	1.5340683885714284	0.917460317142857
1729	1.0	1.30015716	1729	1.507771820952381	0.917460317142857
1730	1.0	2.0	1730	1.5347484642857143	0.917460317142857
1731	1.0	1.64664066	1731	1.5179218290476189	0.9587301585714285
1732	1.0	1.09441274	1732	1.5655408766666667	1.0
1733	1.0	1.64664066	1733	1.5756908847619049	1.0
1734	1.0	1.64664066	1734	1.5756908847619049	1.0
1735	1.0	2.0	1735	1.59251752	1.0
1736	1.0	0.76904044	1736	1.6093441552380954	1.0
1737	1.0	1.30015716	1737	1.6261707904761904	1.0
1738	1.0	2.0	1738	1.6605483185714285	1.0
1739	1.0	1.09441274	1739	1.6706983266666668	1.0
1740	1.0	2.0	1740	1.687197540952381	1.0
1741	1.0	1.64664066	1741	1.6473575057142857	1.0
1742	1.0	2.0	1742	1.6372074976190478	1.0
1743	1.0	1.64664066	1743	1.663504065238095	1.0
1744	1.0	1.64664066	1744	1.614674343809524	0.9746031747619047
1745	1.0	2.0	1745	1.6315009790476191	0.9746031747619047
1746	1.0	2.0	1746	1.5708864266666667	0.9746031747619047
1747	1.0	2.0	1747	1.5708864266666667	0.9746031747619047
1748	1.0	2.0	1748	1.5873856409523808	0.9746031747619047
1749	1.0	1.64664066	1749	1.5705590057142857	0.9746031747619047
1750	1.0	1.64664066	1750	1.5530676561904764	0.9746031747619047
1751	1.0	1.16335926	1751	1.518690128095238	0.9746031747619047
1752	1.0	1.43349049	1752	1.4803292142857143	0.9746031747619047
1753	1.0	1.64664066	1753	1.4635025790476193	0.9746031747619047
1754	0.46666667	0.62121651	1754	1.4251416652380953	0.9746031747619047
1755	1.0	2.0	1755	1.4075907723809524	0.9746031747619047
1756	1.0	0.7270944	1756	1.380614129047619	0.9746031747619047
1757	1.0	0.76904044	1757	1.3637874938095238	0.9746031747619047
1758	1.0	1.64664066	1758	1.3368108504761904	0.9746031747619047
1759	1.0	1.64664066	1759	1.3199842152380952	0.9746031747619047
1760	1.0	0.7270944	1760	1.3368108504761906	0.9746031747619047
1761	1.0	1.27807191	1761	1.3368108504761906	0.9746031747619047
1762	1.0	0.84106147	1762	1.3175105985714286	0.9746031747619047
1763	1.0	1.64664066	1763	1.344487241904762	0.9746031747619047
1764	1.0	0.84106147	1764	1.3613138771428572	0.9746031747619047
